id	Name	Organism
R19168	(name)	(organism)
R56999	(name)	(organism)
R56997	(name)	(organism)
R31479	(name)	(organism)
R09980	(name)	(organism)
R14401	(name)	(organism)
R33064	(name)	(organism)
R09975	(name)	(organism)
R62728	(name)	(organism)
R28491	(name)	(organism)
R28492	(name)	(organism)
R28493	(name)	(organism)
R28494	(name)	(organism)
R28495	(name)	(organism)
R28496	(name)	(organism)
R09992	(name)	(organism)
R28502	(name)	(organism)
R14418	(name)	(organism)
R28554	(name)	(organism)
R14415	(name)	(organism)
R13135	(name)	(organism)
R09957	(name)	(organism)
R19146	(name)	(organism)
R28589	(name)	(organism)
R28591	(name)	(organism)
R28593	(name)	(organism)
R31482	(name)	(organism)
R19150	(name)	(organism)
R19154	(name)	(organism)
R14402	(name)	(organism)
R09974	(name)	(organism)
R13134	(name)	(organism)
R10034	(name)	(organism)
R14234	(name)	(organism)
R19159	(name)	(organism)
R19168	(name)	(organism)
R09980	(name)	(organism)
R14401	(name)	(organism)
R09975	(name)	(organism)
R28491	(name)	(organism)
R28492	(name)	(organism)
R28493	(name)	(organism)
R28494	(name)	(organism)
R28495	(name)	(organism)
R28496	(name)	(organism)
R14418	(name)	(organism)
R28554	(name)	(organism)
R14402	(name)	(organism)
R07672	(name)	(organism)
R23756	(name)	(organism)
R61355	(name)	(organism)
R59590	(name)	(organism)
R62788	(name)	(organism)
R60266	(name)	(organism)
R70290	(name)	(organism)
R66111	(name)	(organism)
R27211	(name)	(organism)
R62961	(name)	(organism)
R27795	(name)	(organism)
R57412	(name)	(organism)
R62658	(name)	(organism)
R27354	(name)	(organism)
R39964	(name)	(organism)
R33256	(name)	(organism)
R33257	(name)	(organism)
R39527	(name)	(organism)
R39528	(name)	(organism)
R39529	(name)	(organism)
R19284	(name)	(organism)
R22744	(name)	(organism)
R13185	(name)	(organism)
R13186	(name)	(organism)
R13187	(name)	(organism)
R13348	(name)	(organism)
R13260	(name)	(organism)
R13303	(name)	(organism)
R13248	(name)	(organism)
R25443	(name)	(organism)
R13268	(name)	(organism)
R13316	(name)	(organism)
R13267	(name)	(organism)
R60140	(name)	(organism)
R60144	(name)	(organism)
R60147	(name)	(organism)
R60149	(name)	(organism)
R60158	(name)	(organism)
R60140	(name)	(organism)
R60144	(name)	(organism)
R60147	(name)	(organism)
R60149	(name)	(organism)
R60152	(name)	(organism)
R55881	(name)	(organism)
R55891	(name)	(organism)
R55896	(name)	(organism)
R55898	(name)	(organism)
R01321	(name)	(organism)
R13314	(name)	(organism)
R13317	(name)	(organism)
R13324	(name)	(organism)
R13325	(name)	(organism)
R13326	(name)	(organism)
R13327	(name)	(organism)
R13328	(name)	(organism)
R13329	(name)	(organism)
R13332	(name)	(organism)
R13333	(name)	(organism)
R13334	(name)	(organism)
R02570	(name)	(organism)
R13347	(name)	(organism)
R01087	(name)	(organism)
R01237	(name)	(organism)
R37999	(name)	(organism)
R38000	(name)	(organism)
R38001	(name)	(organism)
R38005	(name)	(organism)
R38006	(name)	(organism)
R38007	(name)	(organism)
R13347	(name)	(organism)
R30949	(name)	(organism)
R59208	(name)	(organism)
R02384	(name)	(organism)
R03695	(name)	(organism)
R01087	(name)	(organism)
R13373	(name)	(organism)
R13352	(name)	(organism)
R41801	(name)	(organism)
R25504	(name)	(organism)
R25851	(name)	(organism)
R25538	(name)	(organism)
R31127	(name)	(organism)
R60158	(name)	(organism)
R56210	(name)	(organism)
R56221	(name)	(organism)
R66810	(name)	(organism)
R14482	(name)	(organism)
R60152	(name)	(organism)
R17052	(name)	(organism)
R18813	(name)	(organism)
R10090	(name)	(organism)
R14178	(name)	(organism)
R14179	(name)	(organism)
R18174	(name)	(organism)
R18149	(name)	(organism)
R14174	(name)	(organism)
R14175	(name)	(organism)
R14182	(name)	(organism)
R10090	(name)	(organism)
R10853	(name)	(organism)
R19174	(name)	(organism)
R14176	(name)	(organism)
R14177	(name)	(organism)
R14201	(name)	(organism)
R14202	(name)	(organism)
R14178	(name)	(organism)
R13127	(name)	(organism)
R10090	(name)	(organism)
R18174	(name)	(organism)
R18149	(name)	(organism)
R14174	(name)	(organism)
R14175	(name)	(organism)
R29205	(name)	(organism)
R29207	(name)	(organism)
R38351	(name)	(organism)
R14182	(name)	(organism)
R10090	(name)	(organism)
R28256	(name)	(organism)
R19287	(name)	(organism)
R59431	(name)	(organism)
R01321	(name)	(organism)
R14178	(name)	(organism)
R14179	(name)	(organism)
R14198	(name)	(organism)
R36827	(name)	(organism)
R25021	(name)	(organism)
R25024	(name)	(organism)
R14195	(name)	(organism)
R14196	(name)	(organism)
R01321	(name)	(organism)
R27216	(name)	(organism)
R28276	(name)	(organism)
R55881	(name)	(organism)
R55891	(name)	(organism)
R55896	(name)	(organism)
R55898	(name)	(organism)
R01321	(name)	(organism)
R27490	(name)	(organism)
R03931	(name)	(organism)
R12445	(name)	(organism)
R63160	(name)	(organism)
R24676	(name)	(organism)
R25885	(name)	(organism)
R26956	(name)	(organism)
R26983	(name)	(organism)
R25957	(name)	(organism)
R25961	(name)	(organism)
R24153	(name)	(organism)
R14444	(name)	(organism)
R57748	(name)	(organism)
R13215	(name)	(organism)
R14204	(name)	(organism)
R26378	(name)	(organism)
R29807	(name)	(organism)
R35581	(name)	(organism)
R55794	(name)	(organism)
R14714	(name)	(organism)
R14715	(name)	(organism)
R29785	(name)	(organism)
R25860	(name)	(organism)
R14236	(name)	(organism)
R63160	(name)	(organism)
R11115	(name)	(organism)
R24676	(name)	(organism)
R26956	(name)	(organism)
R26983	(name)	(organism)
R13215	(name)	(organism)
R14204	(name)	(organism)
R16930	(name)	(organism)
R26435	(name)	(organism)
R16057	(name)	(organism)
R55794	(name)	(organism)
R29859	(name)	(organism)
R26438	(name)	(organism)
R12445	(name)	(organism)
R63160	(name)	(organism)
R24676	(name)	(organism)
R08485	(name)	(organism)
R26956	(name)	(organism)
R26983	(name)	(organism)
R29879	(name)	(organism)
R14444	(name)	(organism)
R13215	(name)	(organism)
R14204	(name)	(organism)
R55794	(name)	(organism)
R16092	(name)	(organism)
R37002	(name)	(organism)
R14257	(name)	(organism)
R01946	(name)	(organism)
R22532	(name)	(organism)
R40564	(name)	(organism)
R19713	(name)	(organism)
R22790	(name)	(organism)
R01946	(name)	(organism)
R65385	(name)	(organism)
R02420	(name)	(organism)
R14203	(name)	(organism)
R02420	(name)	(organism)
R65385	(name)	(organism)
R02420	(name)	(organism)
R14203	(name)	(organism)
R14310	(name)	(organism)
R14311	(name)	(organism)
R14310	(name)	(organism)
R14311	(name)	(organism)
R27629	(name)	(organism)
R28549	(name)	(organism)
R65187	(name)	(organism)
R65189	(name)	(organism)
R31965	(name)	(organism)
R31969	(name)	(organism)
R38936	(name)	(organism)
R40827	(name)	(organism)
R27890	(name)	(organism)
R34873	(name)	(organism)
R65191	(name)	(organism)
R23811	(name)	(organism)
R65557	(name)	(organism)
R61394	(name)	(organism)
R61399	(name)	(organism)
R37863	(name)	(organism)
R20765	(name)	(organism)
R30544	(name)	(organism)
R65535	(name)	(organism)
R22545	(name)	(organism)
R23009	(name)	(organism)
R34105	(name)	(organism)
R60968	(name)	(organism)
R40565	(name)	(organism)
R65533	(name)	(organism)
R20765	(name)	(organism)
R14421	(name)	(organism)
R14434	(name)	(organism)
R03489	(name)	(organism)
R14540	(name)	(organism)
R14486	(name)	(organism)
R14565	(name)	(organism)
R40824	(name)	(organism)
R68774	(name)	(organism)
R68800	(name)	(organism)
R63391	(name)	(organism)
R63532	(name)	(organism)
R63440	(name)	(organism)
R63467	(name)	(organism)
R14540	(name)	(organism)
R26758	(name)	(organism)
R57686	(name)	(organism)
R26802	(name)	(organism)
R14544	(name)	(organism)
R25194	(name)	(organism)
R63279	(name)	(organism)
R69994	(name)	(organism)
R69996	(name)	(organism)
R69997	(name)	(organism)
R42148	(name)	(organism)
R14803	(name)	(organism)
R22325	(name)	(organism)
R22326	(name)	(organism)
R18127	(name)	(organism)
R18128	(name)	(organism)
R18130	(name)	(organism)
R62226	(name)	(organism)
R62227	(name)	(organism)
R62228	(name)	(organism)
R62229	(name)	(organism)
R62231	(name)	(organism)
R14544	(name)	(organism)
R56920	(name)	(organism)
R62233	(name)	(organism)
R62235	(name)	(organism)
R08493	(name)	(organism)
R62236	(name)	(organism)
R62237	(name)	(organism)
R62238	(name)	(organism)
R36668	(name)	(organism)
R36669	(name)	(organism)
R14548	(name)	(organism)
R18528	(name)	(organism)
R14719	(name)	(organism)
R08497	(name)	(organism)
R25350	(name)	(organism)
R14768	(name)	(organism)
R15357	(name)	(organism)
R14719	(name)	(organism)
R40234	(name)	(organism)
R14723	(name)	(organism)
R18883	(name)	(organism)
R30019	(name)	(organism)
R14723	(name)	(organism)
R18886	(name)	(organism)
R14756	(name)	(organism)
R14753	(name)	(organism)
R14750	(name)	(organism)
R14742	(name)	(organism)
R14734	(name)	(organism)
R14746	(name)	(organism)
R14738	(name)	(organism)
R14742	(name)	(organism)
R14734	(name)	(organism)
R14739	(name)	(organism)
R14742	(name)	(organism)
R14734	(name)	(organism)
R14741	(name)	(organism)
R15443	(name)	(organism)
R15357	(name)	(organism)
R29977	(name)	(organism)
R29972	(name)	(organism)
R29974	(name)	(organism)
R29976	(name)	(organism)
R14759	(name)	(organism)
R14754	(name)	(organism)
R14751	(name)	(organism)
R14747	(name)	(organism)
R14744	(name)	(organism)
R15443	(name)	(organism)
R14757	(name)	(organism)
R14755	(name)	(organism)
R14752	(name)	(organism)
R14749	(name)	(organism)
R15472	(name)	(organism)
R14745	(name)	(organism)
R14769	(name)	(organism)
R14780	(name)	(organism)
R14874	(name)	(organism)
R14875	(name)	(organism)
R14876	(name)	(organism)
R15380	(name)	(organism)
R15382	(name)	(organism)
R15383	(name)	(organism)
R15384	(name)	(organism)
R15385	(name)	(organism)
R15388	(name)	(organism)
R15389	(name)	(organism)
R15390	(name)	(organism)
R15391	(name)	(organism)
R15392	(name)	(organism)
R15393	(name)	(organism)
R15394	(name)	(organism)
R15395	(name)	(organism)
R15396	(name)	(organism)
R15397	(name)	(organism)
R15398	(name)	(organism)
R15399	(name)	(organism)
R15400	(name)	(organism)
R15401	(name)	(organism)
R15402	(name)	(organism)
R15403	(name)	(organism)
R15404	(name)	(organism)
R15405	(name)	(organism)
R15406	(name)	(organism)
R15407	(name)	(organism)
R15408	(name)	(organism)
R15409	(name)	(organism)
R15410	(name)	(organism)
R15411	(name)	(organism)
R15412	(name)	(organism)
R15413	(name)	(organism)
R58455	(name)	(organism)
R58463	(name)	(organism)
R58476	(name)	(organism)
R58477	(name)	(organism)
R58497	(name)	(organism)
R25317	(name)	(organism)
R33038	(name)	(organism)
R33040	(name)	(organism)
R40137	(name)	(organism)
R16694	(name)	(organism)
R61348	(name)	(organism)
R61347	(name)	(organism)
R15746	(name)	(organism)
R15747	(name)	(organism)
R61360	(name)	(organism)
R61361	(name)	(organism)
R61339	(name)	(organism)
R61326	(name)	(organism)
R63382	(name)	(organism)
R63492	(name)	(organism)
R56560	(name)	(organism)
R63453	(name)	(organism)
R56574	(name)	(organism)
R56578	(name)	(organism)
R61343	(name)	(organism)
R61345	(name)	(organism)
R61340	(name)	(organism)
R61331	(name)	(organism)
R61332	(name)	(organism)
R15748	(name)	(organism)
R15749	(name)	(organism)
R61337	(name)	(organism)
R15768	(name)	(organism)
R61350	(name)	(organism)
R68687	(name)	(organism)
R61334	(name)	(organism)
R09705	(name)	(organism)
R22283	(name)	(organism)
R38092	(name)	(organism)
R15357	(name)	(organism)
R25782	(name)	(organism)
R08679	(name)	(organism)
R35346	(name)	(organism)
R04381	(name)	(organism)
R04382	(name)	(organism)
R35347	(name)	(organism)
R30955	(name)	(organism)
R15446	(name)	(organism)
R15443	(name)	(organism)
R15445	(name)	(organism)
R15447	(name)	(organism)
R15452	(name)	(organism)
R15446	(name)	(organism)
R15443	(name)	(organism)
R15445	(name)	(organism)
R15447	(name)	(organism)
R15452	(name)	(organism)
R15472	(name)	(organism)
R15446	(name)	(organism)
R15443	(name)	(organism)
R15445	(name)	(organism)
R15447	(name)	(organism)
R15452	(name)	(organism)
R15443	(name)	(organism)
R15446	(name)	(organism)
R15498	(name)	(organism)
R15443	(name)	(organism)
R15445	(name)	(organism)
R15447	(name)	(organism)
R15452	(name)	(organism)
R15470	(name)	(organism)
R15471	(name)	(organism)
R15473	(name)	(organism)
R15443	(name)	(organism)
R15470	(name)	(organism)
R15471	(name)	(organism)
R15473	(name)	(organism)
R15443	(name)	(organism)
R15483	(name)	(organism)
R15484	(name)	(organism)
R15482	(name)	(organism)
R22101	(name)	(organism)
R69920	(name)	(organism)
R30955	(name)	(organism)
R15496	(name)	(organism)
R15510	(name)	(organism)
R35017	(name)	(organism)
R66963	(name)	(organism)
R66964	(name)	(organism)
R66966	(name)	(organism)
R27214	(name)	(organism)
R35037	(name)	(organism)
R07754	(name)	(organism)
R15658	(name)	(organism)
R15657	(name)	(organism)
R40970	(name)	(organism)
R15673	(name)	(organism)
R56891	(name)	(organism)
R40692	(name)	(organism)
R40693	(name)	(organism)
R56888	(name)	(organism)
R15656	(name)	(organism)
R15625	(name)	(organism)
R15666	(name)	(organism)
R65114	(name)	(organism)
R40968	(name)	(organism)
R40972	(name)	(organism)
R40973	(name)	(organism)
R15660	(name)	(organism)
R15609	(name)	(organism)
R69538	(name)	(organism)
R21266	(name)	(organism)
R21250	(name)	(organism)
R21282	(name)	(organism)
R63840	(name)	(organism)
R38384	(name)	(organism)
R62628	(name)	(organism)
R57891	(name)	(organism)
R15652	(name)	(organism)
R29222	(name)	(organism)
R21149	(name)	(organism)
R21152	(name)	(organism)
R21153	(name)	(organism)
R62636	(name)	(organism)
R15662	(name)	(organism)
R34870	(name)	(organism)
R15610	(name)	(organism)
R21318	(name)	(organism)
R40966	(name)	(organism)
R15627	(name)	(organism)
R15665	(name)	(organism)
R15664	(name)	(organism)
R14827	(name)	(organism)
R15635	(name)	(organism)
R22156	(name)	(organism)
R15605	(name)	(organism)
R22157	(name)	(organism)
R21270	(name)	(organism)
R21269	(name)	(organism)
R21271	(name)	(organism)
R21268	(name)	(organism)
R22646	(name)	(organism)
R15663	(name)	(organism)
R15655	(name)	(organism)
R40971	(name)	(organism)
R15661	(name)	(organism)
R15654	(name)	(organism)
R15608	(name)	(organism)
R15659	(name)	(organism)
R26473	(name)	(organism)
R40236	(name)	(organism)
R40269	(name)	(organism)
R40376	(name)	(organism)
R67989	(name)	(organism)
R67994	(name)	(organism)
R64794	(name)	(organism)
R64796	(name)	(organism)
R04373	(name)	(organism)
R15772	(name)	(organism)
R11385	(name)	(organism)
R11386	(name)	(organism)
R64794	(name)	(organism)
R64796	(name)	(organism)
R15699	(name)	(organism)
R15700	(name)	(organism)
R15701	(name)	(organism)
R68168	(name)	(organism)
R16694	(name)	(organism)
R35062	(name)	(organism)
R15624	(name)	(organism)
R33921	(name)	(organism)
R34106	(name)	(organism)
R34109	(name)	(organism)
R63344	(name)	(organism)
R57533	(name)	(organism)
R57534	(name)	(organism)
R57535	(name)	(organism)
R33410	(name)	(organism)
R64081	(name)	(organism)
R31050	(name)	(organism)
R18820	(name)	(organism)
R18821	(name)	(organism)
R15674	(name)	(organism)
R19591	(name)	(organism)
R20537	(name)	(organism)
R20538	(name)	(organism)
R59000	(name)	(organism)
R15769	(name)	(organism)
R37778	(name)	(organism)
R34757	(name)	(organism)
R37440	(name)	(organism)
R37443	(name)	(organism)
R59220	(name)	(organism)
R66349	(name)	(organism)
R37568	(name)	(organism)
R69561	(name)	(organism)
R69562	(name)	(organism)
R69564	(name)	(organism)
R69565	(name)	(organism)
R69567	(name)	(organism)
R38797	(name)	(organism)
R38799	(name)	(organism)
R15869	(name)	(organism)
R15870	(name)	(organism)
R15864	(name)	(organism)
R15865	(name)	(organism)
R15868	(name)	(organism)
R15861	(name)	(organism)
R15862	(name)	(organism)
R15864	(name)	(organism)
R15865	(name)	(organism)
R15868	(name)	(organism)
R15861	(name)	(organism)
R15862	(name)	(organism)
R15869	(name)	(organism)
R15870	(name)	(organism)
R15864	(name)	(organism)
R15865	(name)	(organism)
R15868	(name)	(organism)
R15861	(name)	(organism)
R15862	(name)	(organism)
R16132	(name)	(organism)
R16151	(name)	(organism)
R57982	(name)	(organism)
R57983	(name)	(organism)
R18235	(name)	(organism)
R18236	(name)	(organism)
R18237	(name)	(organism)
R18238	(name)	(organism)
R18239	(name)	(organism)
R18240	(name)	(organism)
R18241	(name)	(organism)
R18242	(name)	(organism)
R18243	(name)	(organism)
R18244	(name)	(organism)
R18245	(name)	(organism)
R18246	(name)	(organism)
R18247	(name)	(organism)
R18248	(name)	(organism)
R18249	(name)	(organism)
R18250	(name)	(organism)
R18251	(name)	(organism)
R18252	(name)	(organism)
R18253	(name)	(organism)
R18254	(name)	(organism)
R18255	(name)	(organism)
R18256	(name)	(organism)
R18257	(name)	(organism)
R18258	(name)	(organism)
R18259	(name)	(organism)
R18260	(name)	(organism)
R18261	(name)	(organism)
R18262	(name)	(organism)
R18263	(name)	(organism)
R18264	(name)	(organism)
R18265	(name)	(organism)
R18266	(name)	(organism)
R18267	(name)	(organism)
R18268	(name)	(organism)
R18269	(name)	(organism)
R18270	(name)	(organism)
R18271	(name)	(organism)
R18272	(name)	(organism)
R18273	(name)	(organism)
R18276	(name)	(organism)
R18277	(name)	(organism)
R18278	(name)	(organism)
R18279	(name)	(organism)
R18280	(name)	(organism)
R18281	(name)	(organism)
R18282	(name)	(organism)
R16617	(name)	(organism)
R02655	(name)	(organism)
R61799	(name)	(organism)
R16664	(name)	(organism)
R16665	(name)	(organism)
R16668	(name)	(organism)
R16669	(name)	(organism)
R16670	(name)	(organism)
R12104	(name)	(organism)
R16692	(name)	(organism)
R16680	(name)	(organism)
R38395	(name)	(organism)
R39882	(name)	(organism)
R60956	(name)	(organism)
R61066	(name)	(organism)
R31946	(name)	(organism)
R38395	(name)	(organism)
R26763	(name)	(organism)
R39882	(name)	(organism)
R68020	(name)	(organism)
R16947	(name)	(organism)
R57760	(name)	(organism)
R57763	(name)	(organism)
R57764	(name)	(organism)
R57852	(name)	(organism)
R34771	(name)	(organism)
R58218	(name)	(organism)
R58222	(name)	(organism)
R58225	(name)	(organism)
R58226	(name)	(organism)
R58231	(name)	(organism)
R38635	(name)	(organism)
R57760	(name)	(organism)
R57763	(name)	(organism)
R57764	(name)	(organism)
R57852	(name)	(organism)
R34771	(name)	(organism)
R16777	(name)	(organism)
R57796	(name)	(organism)
R16911	(name)	(organism)
R17081	(name)	(organism)
R17106	(name)	(organism)
R17135	(name)	(organism)
R16482	(name)	(organism)
R20748	(name)	(organism)
R41764	(name)	(organism)
R60653	(name)	(organism)
R29798	(name)	(organism)
R25629	(name)	(organism)
R25632	(name)	(organism)
R25633	(name)	(organism)
R25634	(name)	(organism)
R25635	(name)	(organism)
R55874	(name)	(organism)
R66093	(name)	(organism)
R27283	(name)	(organism)
R21382	(name)	(organism)
R40846	(name)	(organism)
R31519	(name)	(organism)
R31522	(name)	(organism)
R35627	(name)	(organism)
R36953	(name)	(organism)
R26337	(name)	(organism)
R26340	(name)	(organism)
R28270	(name)	(organism)
R28271	(name)	(organism)
R28272	(name)	(organism)
R38038	(name)	(organism)
R23016	(name)	(organism)
R57808	(name)	(organism)
R21214	(name)	(organism)
R21215	(name)	(organism)
R21216	(name)	(organism)
R21217	(name)	(organism)
R21220	(name)	(organism)
R21221	(name)	(organism)
R27595	(name)	(organism)
R17164	(name)	(organism)
R21565	(name)	(organism)
R65314	(name)	(organism)
R68199	(name)	(organism)
R68206	(name)	(organism)
R32712	(name)	(organism)
R21559	(name)	(organism)
R18670	(name)	(organism)
R65168	(name)	(organism)
R65169	(name)	(organism)
R65644	(name)	(organism)
R21581	(name)	(organism)
R56247	(name)	(organism)
R25356	(name)	(organism)
R64362	(name)	(organism)
R32435	(name)	(organism)
R29796	(name)	(organism)
R27597	(name)	(organism)
R31099	(name)	(organism)
R03674	(name)	(organism)
R27593	(name)	(organism)
R38328	(name)	(organism)
R69918	(name)	(organism)
R69921	(name)	(organism)
R69922	(name)	(organism)
R69923	(name)	(organism)
R63531	(name)	(organism)
R30017	(name)	(organism)
R01034	(name)	(organism)
R33028	(name)	(organism)
R33029	(name)	(organism)
R33030	(name)	(organism)
R25412	(name)	(organism)
R25042	(name)	(organism)
R34361	(name)	(organism)
R57893	(name)	(organism)
R57897	(name)	(organism)
R34842	(name)	(organism)
R34846	(name)	(organism)
R64868	(name)	(organism)
R64869	(name)	(organism)
R27827	(name)	(organism)
R33805	(name)	(organism)
R61601	(name)	(organism)
R38553	(name)	(organism)
R33131	(name)	(organism)
R17162	(name)	(organism)
R21035	(name)	(organism)
R20728	(name)	(organism)
R20963	(name)	(organism)
R26283	(name)	(organism)
R27596	(name)	(organism)
R63060	(name)	(organism)
R26460	(name)	(organism)
R34829	(name)	(organism)
R34831	(name)	(organism)
R34833	(name)	(organism)
R34837	(name)	(organism)
R31073	(name)	(organism)
R21644	(name)	(organism)
R36345	(name)	(organism)
R36346	(name)	(organism)
R36347	(name)	(organism)
R36348	(name)	(organism)
R21704	(name)	(organism)
R34303	(name)	(organism)
R34304	(name)	(organism)
R58683	(name)	(organism)
R22105	(name)	(organism)
R23014	(name)	(organism)
R22241	(name)	(organism)
R21434	(name)	(organism)
R33179	(name)	(organism)
R20944	(name)	(organism)
R36195	(name)	(organism)
R17205	(name)	(organism)
R17207	(name)	(organism)
R42103	(name)	(organism)
R42111	(name)	(organism)
R42100	(name)	(organism)
R42099	(name)	(organism)
R42098	(name)	(organism)
R42110	(name)	(organism)
R42101	(name)	(organism)
R42109	(name)	(organism)
R42102	(name)	(organism)
R17206	(name)	(organism)
R23240	(name)	(organism)
R17207	(name)	(organism)
R61427	(name)	(organism)
R42103	(name)	(organism)
R42111	(name)	(organism)
R42100	(name)	(organism)
R42099	(name)	(organism)
R42098	(name)	(organism)
R42110	(name)	(organism)
R42101	(name)	(organism)
R42109	(name)	(organism)
R42102	(name)	(organism)
R17206	(name)	(organism)
R12972	(name)	(organism)
R26360	(name)	(organism)
R29219	(name)	(organism)
R26296	(name)	(organism)
R26586	(name)	(organism)
R26328	(name)	(organism)
R26279	(name)	(organism)
R32258	(name)	(organism)
R65660	(name)	(organism)
R65673	(name)	(organism)
R20765	(name)	(organism)
R18283	(name)	(organism)
R18285	(name)	(organism)
R18283	(name)	(organism)
R63413	(name)	(organism)
R63527	(name)	(organism)
R63447	(name)	(organism)
R63477	(name)	(organism)
R63594	(name)	(organism)
R63619	(name)	(organism)
R18283	(name)	(organism)
R18387	(name)	(organism)
R18393	(name)	(organism)
R18396	(name)	(organism)
R18501	(name)	(organism)
R18502	(name)	(organism)
R18483	(name)	(organism)
R18484	(name)	(organism)
R18486	(name)	(organism)
R18487	(name)	(organism)
R18488	(name)	(organism)
R18489	(name)	(organism)
R18490	(name)	(organism)
R18491	(name)	(organism)
R18492	(name)	(organism)
R18493	(name)	(organism)
R18494	(name)	(organism)
R18495	(name)	(organism)
R18496	(name)	(organism)
R18497	(name)	(organism)
R18500	(name)	(organism)
R18499	(name)	(organism)
R18482	(name)	(organism)
R18481	(name)	(organism)
R18480	(name)	(organism)
R18479	(name)	(organism)
R18478	(name)	(organism)
R18477	(name)	(organism)
R28003	(name)	(organism)
R28239	(name)	(organism)
R28240	(name)	(organism)
R27849	(name)	(organism)
R18503	(name)	(organism)
R18504	(name)	(organism)
R18505	(name)	(organism)
R67233	(name)	(organism)
R67235	(name)	(organism)
R28122	(name)	(organism)
R28125	(name)	(organism)
R28127	(name)	(organism)
R28128	(name)	(organism)
R28139	(name)	(organism)
R28140	(name)	(organism)
R67227	(name)	(organism)
R67231	(name)	(organism)
R18506	(name)	(organism)
R18507	(name)	(organism)
R18508	(name)	(organism)
R18509	(name)	(organism)
R20901	(name)	(organism)
R14610	(name)	(organism)
R02348	(name)	(organism)
R02349	(name)	(organism)
R05049	(name)	(organism)
R05051	(name)	(organism)
R05053	(name)	(organism)
R18595	(name)	(organism)
R18596	(name)	(organism)
R37365	(name)	(organism)
R22524	(name)	(organism)
R30509	(name)	(organism)
R22099	(name)	(organism)
R59751	(name)	(organism)
R28415	(name)	(organism)
R33648	(name)	(organism)
R14387	(name)	(organism)
R39740	(name)	(organism)
R37290	(name)	(organism)
R37291	(name)	(organism)
R37292	(name)	(organism)
R16616	(name)	(organism)
R18512	(name)	(organism)
R18593	(name)	(organism)
R32276	(name)	(organism)
R34835	(name)	(organism)
R26036	(name)	(organism)
R34714	(name)	(organism)
R59507	(name)	(organism)
R34924	(name)	(organism)
R18807	(name)	(organism)
R18808	(name)	(organism)
R18829	(name)	(organism)
R18830	(name)	(organism)
R22266	(name)	(organism)
R22267	(name)	(organism)
R35286	(name)	(organism)
R29258	(name)	(organism)
R09552	(name)	(organism)
R04419	(name)	(organism)
R21610	(name)	(organism)
R18518	(name)	(organism)
R18520	(name)	(organism)
R18519	(name)	(organism)
R18518	(name)	(organism)
R18520	(name)	(organism)
R18519	(name)	(organism)
R20715	(name)	(organism)
R65777	(name)	(organism)
R65778	(name)	(organism)
R64368	(name)	(organism)
R29247	(name)	(organism)
R29364	(name)	(organism)
R18519	(name)	(organism)
R18609	(name)	(organism)
R65607	(name)	(organism)
R65609	(name)	(organism)
R18527	(name)	(organism)
R18528	(name)	(organism)
R15604	(name)	(organism)
R65595	(name)	(organism)
R65597	(name)	(organism)
R65599	(name)	(organism)
R65601	(name)	(organism)
R65603	(name)	(organism)
R65604	(name)	(organism)
R65605	(name)	(organism)
R18527	(name)	(organism)
R18528	(name)	(organism)
R18527	(name)	(organism)
R19236	(name)	(organism)
R20332	(name)	(organism)
R19243	(name)	(organism)
R18613	(name)	(organism)
R18531	(name)	(organism)
R19241	(name)	(organism)
R12999	(name)	(organism)
R00534	(name)	(organism)
R02156	(name)	(organism)
R00526	(name)	(organism)
R20887	(name)	(organism)
R00549	(name)	(organism)
R00550	(name)	(organism)
R00551	(name)	(organism)
R03268	(name)	(organism)
R02442	(name)	(organism)
R02443	(name)	(organism)
R02447	(name)	(organism)
R03115	(name)	(organism)
R03116	(name)	(organism)
R01710	(name)	(organism)
R01253	(name)	(organism)
R08165	(name)	(organism)
R41127	(name)	(organism)
R41129	(name)	(organism)
R41131	(name)	(organism)
R41132	(name)	(organism)
R41133	(name)	(organism)
R41134	(name)	(organism)
R41135	(name)	(organism)
R41136	(name)	(organism)
R41137	(name)	(organism)
R23821	(name)	(organism)
R02150	(name)	(organism)
R14198	(name)	(organism)
R02715	(name)	(organism)
R03869	(name)	(organism)
R14257	(name)	(organism)
R01194	(name)	(organism)
R01195	(name)	(organism)
R01581	(name)	(organism)
R00144	(name)	(organism)
R14225	(name)	(organism)
R14226	(name)	(organism)
R14227	(name)	(organism)
R13265	(name)	(organism)
R14291	(name)	(organism)
R16116	(name)	(organism)
R14203	(name)	(organism)
R14211	(name)	(organism)
R14207	(name)	(organism)
R14209	(name)	(organism)
R24658	(name)	(organism)
R24660	(name)	(organism)
R14199	(name)	(organism)
R14200	(name)	(organism)
R18839	(name)	(organism)
R18840	(name)	(organism)
R14235	(name)	(organism)
R14286	(name)	(organism)
R14292	(name)	(organism)
R14228	(name)	(organism)
R03366	(name)	(organism)
R14197	(name)	(organism)
R03480	(name)	(organism)
R14237	(name)	(organism)
R10107	(name)	(organism)
R10108	(name)	(organism)
R01586	(name)	(organism)
R02665	(name)	(organism)
R18598	(name)	(organism)
R20748	(name)	(organism)
R20860	(name)	(organism)
R38115	(name)	(organism)
R68952	(name)	(organism)
R39541	(name)	(organism)
R61286	(name)	(organism)
R56597	(name)	(organism)
R60006	(name)	(organism)
R56547	(name)	(organism)
R56548	(name)	(organism)
R56550	(name)	(organism)
R56552	(name)	(organism)
R56553	(name)	(organism)
